EventId,EventTemplate,Occurrences
f2a66e48,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\webapp,1
9a5b9207,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>:62267,1
b88ebd7d,Web app /mapreduce started at 62267,1
6ff7af5b,Registered webapp guice modules,1
b83503b7,JOB_CREATE job_1445144423722_0020,1
d44aee14,nodeBlacklistingEnabled:true,1
962ebcfc,maxTaskFailuresPerNode is 3,1
83316fe1,blacklistDisablePercent is 33,1
2baeb54a,Connecting to ResourceManager at msra-sa-41/<*>:8030,1
28ce7f24,"maxContainerCapability: <memory:8192, vCores:32>",1
65343dac,queue: default,1
453477f9,Upper limit on the thread pool size is 500,1
0611fdf6,yarn.client.max-cached-nodemanagers-proxies : 0,1
6c7e2820,Processing the event EventType: <*>,3
74d699ac,Resolved <*> to /default-rack,39
e45a0912,task_1445144423722_0020_m_000000 Task Transitioned from <*> to <*>,2
564d5be1,task_1445144423722_0020_m_000001 Task Transitioned from <*> to <*>,2
8b2729e9,task_1445144423722_0020_m_000002 Task Transitioned from <*> to <*>,2
97f7fa65,task_1445144423722_0020_m_000003 Task Transitioned from <*> to <*>,3
3c08eaa2,task_1445144423722_0020_m_000004 Task Transitioned from <*> to <*>,2
f21b9b54,task_1445144423722_0020_m_000005 Task Transitioned from <*> to <*>,2
0c74f693,task_1445144423722_0020_m_000006 Task Transitioned from <*> to <*>,2
df764827,task_1445144423722_0020_m_000007 Task Transitioned from <*> to <*>,2
9ee1df82,task_1445144423722_0020_m_000008 Task Transitioned from <*> to <*>,2
1499fd48,task_1445144423722_0020_m_000009 Task Transitioned from <*> to <*>,2
3a4a21a6,task_1445144423722_0020_r_000000 Task Transitioned from NEW to SCHEDULED,1
84ad4d0c,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from <*> to <*>,3
eec26014,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from <*> to <*>,6
ba6aa9ee,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from <*> to <*>,6
1f529ba6,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from <*> to <*>,4
f4daf28e,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from <*> to <*>,3
905fbc68,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from <*> to <*>,3
6c4f9c7d,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from <*> to <*>,3
8a256480,attempt_1445144423722_0020_m_000007_0 TaskAttempt Transitioned from <*> to <*>,3
cfc767ec,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from <*> to <*>,3
a293c474,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from <*> to <*>,3
92d7cd20,attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
ec4bec9b,"mapResourceRequest:<memory:1024, vCores:1>",1
26d7cf86,"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist",1
3be05b3e,"reduceResourceRequest:<memory:1024, vCores:1>",1
2db23462,Before Scheduling: <*> <*> <*> <*> AssignedReds:0 <*> CompletedReds:0 <*> <*> <*> <*>,5
44d9b462,getResources() for application_1445144423722_0020: <*> release= <*> <*> <*> <*> <*> knownNMs=4,12
4f561b9b,"Recalculating schedule, headroom=<memory:10240, vCores:-17>",2
3340e925,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,130
f34b603d,Got allocated containers <*>,10
9587ab30,Assigned container <*> to <*>,10
5eb607bd,"Recalculating schedule, headroom=<memory:8192, vCores:-19>",1
6dda1e51,After Scheduling: <*> <*> <*> <*> AssignedReds:0 <*> CompletedReds:0 <*> <*> <*> <*>,12
f74a98e5,The <*> file on the remote FS is <*>,2
d809cb11,Adding #0 tokens and #1 secret keys for NM use for launching container,1
5d258575,Size of containertokens_dob is 1,1
61e5dbd4,Putting shuffle token in serviceData,1
a6d04ef6,Processing the event EventType: <*> for container <*> taskAttempt <*>,13
735b7e56,Launching attempt_1445144423722_0020_m_000000_0,1
e073ab3b,Opening proxy : <*>,13
e244080b,Shuffle port returned by ContainerManager for <*> : 13562,10
1bcf3a54,TaskAttempt: <*> using containerId: <*> on NM: <*>,10
98eb2a39,ATTEMPT_START task_1445144423722_0020_m_000000,1
5360092d,"Recalculating schedule, headroom=<memory:7168, vCores:-20>",1
4512b593,"Recalculating schedule, headroom=<memory:5120, vCores:-22>",1
134b8fb2,Launching attempt_1445144423722_0020_m_000001_0,1
3810e7ac,ATTEMPT_START task_1445144423722_0020_m_000001,1
0e6af1ed,"Recalculating schedule, headroom=<memory:4096, vCores:-23>",1
40bbd8fe,"Recalculating schedule, headroom=<memory:3072, vCores:-24>",1
4a2b8bc2,Launching attempt_1445144423722_0020_m_000002_0,1
4d626877,ATTEMPT_START task_1445144423722_0020_m_000002,1
0b1d144a,"Recalculating schedule, headroom=<memory:1024, vCores:-26>",3
de8f734d,Auth successful for job_1445144423722_0020 (auth:SIMPLE),10
63d0bc71,JVM with ID : <*> asked for a task,10
d9fb881c,JVM with ID: <*> given task: <*>,10
1e8d4eaf,"Recalculating schedule, headroom=<memory:0, vCores:-27>",121
f08135c1,Progress of TaskAttempt <*> is : <*>,289
ebb1de7d,Launching attempt_1445144423722_0020_m_000003_0,1
aa902da0,ATTEMPT_START task_1445144423722_0020_m_000003,1
08b596d9,Launching attempt_1445144423722_0020_m_000004_0,1
8d316e3c,Launching attempt_1445144423722_0020_m_000005_0,1
a79949c8,ATTEMPT_START task_1445144423722_0020_m_000004,1
98329d5f,ATTEMPT_START task_1445144423722_0020_m_000005,1
08c81c3b,Launching attempt_1445144423722_0020_m_000006_0,1
a61616d5,ATTEMPT_START task_1445144423722_0020_m_000006,1
1db10d5e,Launching attempt_1445144423722_0020_m_000007_0,1
358c28e3,ATTEMPT_START task_1445144423722_0020_m_000007,1
382fbaa4,Launching attempt_1445144423722_0020_m_000008_0,1
e96c4ec4,ATTEMPT_START task_1445144423722_0020_m_000008,1
2402f47e,Launching attempt_1445144423722_0020_m_000009_0,1
05371b9b,ATTEMPT_START task_1445144423722_0020_m_000009,1
1f207023,"Cannot assign container Container: [ContainerId: container_1445144423722_0020_01_000012, NodeId: MSRA-SA-39.fareast.corp.microsoft.com:28345, NodeHttpAddress: MSRA-SA-39.fareast.corp.microsoft.com:8042, Resource: <memory:1024, vCores:1>, Priority: 20, Token: Token { kind: ContainerToken, service: <*>:28345 }, ] for a map as either container memory less than required <memory:1024, vCores:1> or no pending map tasks - maps.isEmpty=true",1
1327e9b9,Received completed container <*>,2
d8cc8ad1,Container complete event for unknown container id container_1445144423722_0020_01_000012,1
66b783cd,Done acknowledgement from attempt_1445144423722_0020_m_000003_0,1
b5a17582,KILLING attempt_1445144423722_0020_m_000003_0,1
e1a38a67,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED,1
7db638b9,Task succeeded with attempt attempt_1445144423722_0020_m_000003_0,1
2f072ef7,Num completed Tasks: 1,1
81cf5f2e,Reduce slow start threshold reached. Scheduling reduces.,1
851c4b85,All maps assigned. Ramping up all remaining reduces:1,1
d1f10048,DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445144423722_0020_m_000000,1
85b7aa42,We launched 1 speculations. Sleeping 15000 milliseconds.,1
408540d3,Scheduling a redundant attempt for task task_1445144423722_0020_m_000000,1
bd6e5296,attempt_1445144423722_0020_m_000000_1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
81b1dab4,Diagnostics report from attempt_1445144423722_0020_m_000003_0: Container killed by the ApplicationMaster.,1
4c1b2d21,Address change detected. Old: <*> New: <*>,476
3f8e3e3d,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,326
45610c54,"Slow ReadProcessor read fields took 65020ms (threshold=30000ms); ack: seqno: -2 status: SUCCESS status: ERROR downstreamAckTimeNanos: 0, targets: [<*>:50010, <*>:50010]",1
ead2b3f7,DFSOutputStream ResponseProcessor exception for block BP-1347369012-<*>-1444972147527:blk_1073743512_2731,1
fca543a8,"Error Recovery for block BP-1347369012-<*>-1444972147527:blk_1073743512_2731 in pipeline <*>:50010, <*>:50010: bad datanode <*>:50010",1
ea7d1d0b,DataStreamer Exception,1
ddb565f2,ERROR IN CONTACTING RM.,147
4fafc1f5,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",146
27702cb7,Task: <*> - exited : java.net.NoRouteToHostException: No Route to Host from MININT-FNANLI5/<*> to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost,2
dd975f04,Diagnostics report from <*> Error: java.net.NoRouteToHostException: No Route to Host from MININT-FNANLI5/<*> to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost,4
1389d3ff,KILLING attempt_1445144423722_0020_m_000002_0,1
8f8d63ba,Task cleanup failed for attempt <*>,2
667a3308,attempt_1445144423722_0020_m_000002_1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
42910d1e,Error writing History Event: org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@7317849d,1
95ae547a,"Thread Thread[eventHandlingThread,5,main] threw an Exception.",1
d53bd92c,1 failures on node MININT-FNANLI5.fareast.corp.microsoft.com,1
8cb2cf7c,Added <*> to list of failed maps,2
67baef91,KILLING attempt_1445144423722_0020_m_000001_0,1
8088f7c7,attempt_1445144423722_0020_m_000001_1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
0bb6f7e9,2 failures on node MININT-FNANLI5.fareast.corp.microsoft.com,1
